C01342[e]	0.00001000000000	0.006169377000000
C00698[e]	0.00001000000000	0.022110978000000
C00698[c]	0.00001000000000	0.022110978000000
C00238[e]	0.00001000000000	0.005426559000000
C00009[e]	0.00001000000000	0.001000000000000
C00305[e]	0.00001000000000	0.001623217000000
C00076[e]	0.00001000000000	0.000952509000000
C00120[e]	0.00000000082203	0.000000082203000
C00120[c]	0.00000000082203	0.020000000000000
C00504[e]	0.00000000045519	0.000000045519000
C00504[c]	0.00000000045519	0.020000000000000
C00314[e]	0.00000000486287	0.000000486287000
C00314[c]	0.00000000486287	0.020000000000000
C00378[e]	0.00000000165667	0.000000165667000
C00378[c]	0.00000000165667	0.020000000000000
C00255[e]	0.00000000133205	0.000000133205000
C00255[c]	0.00000000133205	0.020000000000000
C00253[e]	0.00000000409500	0.000000409500000
C00253[c]	0.00000000409500	0.020000000000000
C00864[e]	0.00000000192819	0.000000192819000
C00864[c]	0.00000000192819	0.020000000000000
C05776[e]	0.00000000000738	0.000000000738000
C05776[c]	0.00000000000738	0.020000000000000
C00568[e]	0.00000000364591	0.000000364591000
C00568[c]	0.00000000364591	0.020000000000000
C00725[e]	0.00000000288600	0.000000288600000
C00725[c]	0.00000000288600	0.020000000000000
C14818[e]	0.00000007544890	0.000007544890000
C14818[c]	0.00000007544890	0.020000000000000
C00038[e]	0.00000000513573	0.000000513573000
C00038[c]	0.00000000513573	0.020000000000000
C19610[e]	0.00000000505306	0.000000505306000
C19610[c]	0.00000000505306	0.020000000000000
C12486[e]	0.00000000097040	0.000000097040000
C12486[c]	0.00000000097040	0.020000000000000
C00175[e]	0.00000000798554	0.000000798554000
C00175[c]	0.00000000798554	0.020000000000000
C00070[e]	0.00000000011732	0.000000011732000
C00070[c]	0.00000000011732	0.020000000000000
C19609[e]	0.00000000100972	0.000000100972000
C19609[c]	0.00000000100972	0.020000000000000
C06232[e]	0.00000000148791	0.000000148791000
C06232[c]	0.00000000148791	0.020000000000000
C01330[e]	0.00001000000000	0.011903962000000
C20679[e]	0.00000000160000	0.000000160000000
C20679[c]	0.00000000160000	0.020000000000000
C00097[e]	0.00001000000000	0.006344373000000
C00288[e]	0.00001000000000	0.011903345000000
C00106[e]	0.00001000000000	0.000020000000000
C00760_kz[e]	0.00001000000000	0.000333700000000
C00282[c]	0.00001	0.00075
C00282[e]	0.00001	0.00075
