C00305[e]	0.000010000000	0.003470000000
C00698[e]	0.000010000000	0.037475952000
C00238[e]	0.000010000000	0.006030000000
C01342[e]	0.000010000000	0.024110000000
C00076[e]	0.000010000000	0.000950104924
C01330[e]	0.000010000000	0.041904656000
C20679[e]	0.000000001640	0.000000164000
C00038[e]	0.000000005140	0.000000514000
C19610[e]	0.000000005050	0.000000505000
C12486[e]	0.000000000970	0.000000097000
C00175[e]	0.000000007990	0.000000799000
C00070[e]	0.000000000120	0.000000012000
C19609[e]	0.000000001010	0.000000101000
C06232[e]	0.000000001640	0.000000164000
C14818[e]	0.000000075450	0.000007545000
C00288[e]	0.000010000000	0.011904000000
C00009[e]	0.000010000000	0.001000000000
C00106[e]	0.000010000000	0.000020000000
C00120[e]	0.000000000819	0.000000081863
C00504[e]	0.000000000453	0.000000045310
C00314[e]	0.000000004863	0.000000486287
C00378[e]	0.000000001483	0.02
C00255[e]	0.000000001329	0.000000132852
C00253[e]	0.000000004061	0.000000406141
C00864[e]	0.000000002098	0.000000209848
C05776[e]	0.000000000007	0.000000000738
C00568[e]	0.000000003646	0.000000364591
C00725[e]	0.000000002423	0.000000242330
C00097[e]	0.000010000000	0.006345000000
C00282[e]	0.000010000000	0.000750000000
C00305[c]	0.000010000000	0.003470000000
C00698[c]	0.000010000000	0.037475952000
C00238[c]	0.000010000000	0.006030000000
C01342[c]	0.000010000000	0.024110000000
C00076[c]	0.000010000000	0.000950104924
C01330[c]	0.000010000000	0.041904656000
C20679[c]	0.000000001640	0.000000164000
C00038[c]	0.000000005140	0.000000514000
C19610[c]	0.000000005050	0.000000505000
C12486[c]	0.000000000970	0.000000097000
C00175[c]	0.000000007990	0.000000799000
C00070[c]	0.000000000120	0.000000012000
C19609[c]	0.000000001010	0.000000101000
C06232[c]	0.000000001640	0.000000164000
C14818[c]	0.000000075450	0.000007545000
C00288[c]	0.000010000000	0.011904000000
C00009[c]	0.000010000000	0.001000000000
C00106[c]	0.000010000000	0.000020000000
C00120[c]	0.000000000819	0.000000081863
C00504[c]	0.000000000453	0.000000045310
C00314[c]	0.000000004863	0.000000486287
C00378[c]	0.000000001483	0.02
C00255[c]	0.000000001329	0.000000132852
C00253[c]	0.000000004061	0.000000406141
C00864[c]	0.000000002098	0.000000209848
C05776[c]	0.000000000007	0.000000000738
C00568[c]	0.000000003646	0.000000364591
C00725[c]	0.000000002423	0.000000242330
C00097[c]	0.000010000000	0.006345000000
C00282[c]	0.000010000000	0.000750000000
